chunk_filename,rms,peak,quality
XC376773_chunk_045.wav,0.047373,0.5166,good
XC376773_chunk_046.wav,0.021395,0.5106,good
XC376790_chunk_001.wav,0.115877,0.8097,good
XC376790_chunk_002.wav,0.161932,0.8097,good
XC376790_chunk_003.wav,0.191499,0.95,good
XC376790_chunk_004.wav,0.158562,0.95,good
XC376790_chunk_005.wav,0.133513,0.8056,good
XC376790_chunk_006.wav,0.162506,0.8056,good
XC376790_chunk_007.wav,0.129215,0.767,good
XC376790_chunk_008.wav,0.079853,0.767,good
XC377094_chunk_001.wav,0.122585,0.95,good
XC377094_chunk_002.wav,0.088103,0.95,good
XC377094_chunk_003.wav,0.036042,0.8435,good
XC377094_chunk_004.wav,0.034341,0.8435,good
XC377094_chunk_005.wav,0.033438,0.4669,good
XC377094_chunk_006.wav,0.031646,0.4669,good
XC377114_chunk_001.wav,0.057792,0.9453,good
XC377114_chunk_002.wav,0.032144,0.39,good
XC377114_chunk_003.wav,0.036533,0.2839,good
XC377114_chunk_004.wav,0.037241,0.1711,good
XC377114_chunk_005.wav,0.032636,0.1646,good
XC377114_chunk_006.wav,0.066869,0.95,good
XC377114_chunk_007.wav,0.069241,0.95,good
XC377114_chunk_008.wav,0.060241,0.8658,good
XC377114_chunk_009.wav,0.060828,0.8658,good
XC377114_chunk_010.wav,0.037596,0.4632,good
XC377114_chunk_011.wav,0.034565,0.3712,good
XC377114_chunk_012.wav,0.052788,0.7336,good
XC377114_chunk_013.wav,0.051542,0.7336,good
XC377114_chunk_014.wav,0.045375,0.5279,good
XC377114_chunk_015.wav,0.056137,0.5279,good
XC377114_chunk_016.wav,0.040283,0.5056,good
XC377126_chunk_001.wav,0.056214,0.7717,good
XC377126_chunk_002.wav,0.067255,0.9222,good
XC377126_chunk_003.wav,0.105376,0.95,good
XC377126_chunk_004.wav,0.096572,0.95,good
XC377126_chunk_005.wav,0.063972,0.7989,good
XC377126_chunk_006.wav,0.086605,0.8147,good
XC377126_chunk_007.wav,0.077537,0.8147,good
XC377144_chunk_001.wav,0.089932,0.5085,good
XC377144_chunk_002.wav,0.088119,0.6084,good
XC377144_chunk_003.wav,0.103712,0.6969,good
XC377144_chunk_004.wav,0.145003,0.95,good
XC377144_chunk_005.wav,0.164202,0.95,good
XC377144_chunk_006.wav,0.129441,0.7011,good
XC377144_chunk_007.wav,0.086262,0.4763,good
XC377144_chunk_008.wav,0.078192,0.346,good
XC377144_chunk_009.wav,0.079158,0.346,good
XC377144_chunk_010.wav,0.077849,0.2918,good
XC377144_chunk_011.wav,0.083083,0.5181,good
XC377144_chunk_012.wav,0.088084,0.5181,good
XC377144_chunk_013.wav,0.082848,0.4894,good
XC377144_chunk_014.wav,0.079737,0.3177,good
XC377144_chunk_015.wav,0.079153,0.3177,good
XC377144_chunk_016.wav,0.077525,0.3156,good
XC377144_chunk_017.wav,0.082726,0.4839,good
XC377144_chunk_018.wav,0.088498,0.4839,good
XC377144_chunk_019.wav,0.088644,0.4644,good
XC377144_chunk_020.wav,0.08708,0.3499,good
XC377144_chunk_021.wav,0.089373,0.4007,good
XC377144_chunk_022.wav,0.097098,0.4896,good
XC377144_chunk_023.wav,0.098093,0.4896,good
XC377144_chunk_024.wav,0.085006,0.3817,good
XC377394_chunk_001.wav,0.083545,0.95,good
XC377521_chunk_001.wav,0.077358,0.95,good
XC377736_chunk_001.wav,0.093023,0.9053,good
XC377736_chunk_002.wav,0.075385,0.9053,good
XC377736_chunk_003.wav,0.049133,0.95,good
XC377736_chunk_004.wav,0.06775,0.95,good
XC377799_chunk_001.wav,0.073817,0.7495,good
XC377799_chunk_002.wav,0.082065,0.7495,good
XC377799_chunk_003.wav,0.037307,0.6236,good
XC377799_chunk_004.wav,0.008643,0.0389,good
XC377799_chunk_005.wav,0.008232,0.0394,good
XC377799_chunk_006.wav,0.008928,0.0395,good
XC377799_chunk_007.wav,0.042116,0.4943,good
XC377799_chunk_008.wav,0.054619,0.4943,good
XC377799_chunk_009.wav,0.036053,0.4298,good
XC377799_chunk_010.wav,0.00894,0.0453,good
XC377799_chunk_011.wav,0.008387,0.0397,good
XC377799_chunk_012.wav,0.029624,0.6297,good
XC377799_chunk_013.wav,0.112355,0.95,good
XC377799_chunk_014.wav,0.108695,0.95,good
XC377799_chunk_015.wav,0.00779,0.0361,good
XC377799_chunk_016.wav,0.008153,0.0434,good
XC377799_chunk_017.wav,0.086886,0.8509,good
XC377799_chunk_018.wav,0.107073,0.8509,good
XC377799_chunk_019.wav,0.063226,0.7886,good
XC377799_chunk_020.wav,0.009367,0.0475,good
XC377799_chunk_021.wav,0.062977,0.7236,good
XC377799_chunk_022.wav,0.086916,0.8305,good
XC377799_chunk_023.wav,0.060626,0.8305,good
XC377799_chunk_024.wav,0.009407,0.0436,good
XC377799_chunk_025.wav,0.061752,0.5684,good
XC377799_chunk_026.wav,0.078179,0.6883,good
XC377799_chunk_027.wav,0.048828,0.6883,good
XC377799_chunk_028.wav,0.009497,0.0434,good
XC377799_chunk_029.wav,0.048882,0.5786,good
XC377799_chunk_030.wav,0.076691,0.603,good
XC377799_chunk_031.wav,0.060028,0.603,good
XC377799_chunk_032.wav,0.011565,0.0558,good
XC377799_chunk_033.wav,0.011196,0.0591,good
XC377799_chunk_034.wav,0.077155,0.6015,good
XC377799_chunk_035.wav,0.079325,0.6015,good
XC377799_chunk_036.wav,0.021088,0.4298,good
XC377799_chunk_037.wav,0.009413,0.0512,good
XC377799_chunk_038.wav,0.079107,0.7696,good
XC377799_chunk_039.wav,0.089384,0.7696,good
XC377799_chunk_040.wav,0.042448,0.5847,good
XC377880_chunk_001.wav,0.010753,0.2728,good
XC377880_chunk_002.wav,0.008806,0.2425,good
XC377880_chunk_003.wav,0.010243,0.2529,good
XC377880_chunk_004.wav,0.010373,0.2529,good
XC377880_chunk_005.wav,0.006622,0.2045,good
XC377880_chunk_006.wav,0.008172,0.1674,good
XC377880_chunk_007.wav,0.010063,0.2792,good
XC377880_chunk_008.wav,0.009937,0.2819,good
XC377880_chunk_009.wav,0.009184,0.2819,good
XC377880_chunk_010.wav,0.007579,0.2568,good
XC377880_chunk_011.wav,0.006042,0.1461,good
XC377880_chunk_012.wav,0.021585,0.8963,good
XC377880_chunk_013.wav,0.021417,0.8963,good
XC377880_chunk_014.wav,0.00518,0.0927,good
XC377880_chunk_015.wav,0.004508,0.0617,low_energy
XC377880_chunk_016.wav,0.005062,0.0627,good
XC377880_chunk_017.wav,0.005281,0.0627,good
XC377880_chunk_018.wav,0.004189,0.0593,low_energy
XC377880_chunk_019.wav,0.004906,0.0435,low_energy
XC377880_chunk_020.wav,0.01025,0.1035,good
XC377880_chunk_021.wav,0.010072,0.1042,good
XC377880_chunk_022.wav,0.026623,0.3156,good
XC377880_chunk_023.wav,0.029146,0.3156,good
XC377880_chunk_024.wav,0.015181,0.1859,good
XC377880_chunk_025.wav,0.009184,0.1747,good
XC377880_chunk_026.wav,0.005071,0.1476,good
XC377880_chunk_027.wav,0.005561,0.1476,good
XC377880_chunk_028.wav,0.014186,0.1476,good
XC377880_chunk_029.wav,0.016238,0.2313,good
XC377880_chunk_030.wav,0.018716,0.2313,good
XC377880_chunk_031.wav,0.017158,0.1907,good
XC377880_chunk_032.wav,0.007787,0.2397,good
XC377880_chunk_033.wav,0.009693,0.2397,good
XC377880_chunk_034.wav,0.008645,0.2031,good
XC377880_chunk_035.wav,0.017923,0.1868,good
XC377880_chunk_036.wav,0.021619,0.1868,good
XC377880_chunk_037.wav,0.016392,0.1706,good
XC377880_chunk_038.wav,0.011212,0.1319,good
XC377880_chunk_039.wav,0.010993,0.136,good
XC377880_chunk_040.wav,0.011501,0.223,good
XC377880_chunk_041.wav,0.0127,0.223,good
XC377880_chunk_042.wav,0.011918,0.1754,good
XC377880_chunk_043.wav,0.010461,0.271,good
XC377880_chunk_044.wav,0.021156,0.6233,good
XC377880_chunk_045.wav,0.025024,0.6233,good
XC377880_chunk_046.wav,0.019479,0.4682,good
XC377880_chunk_047.wav,0.015473,0.4214,good
XC377880_chunk_048.wav,0.013045,0.3541,good
XC377880_chunk_049.wav,0.025297,0.95,good
XC377880_chunk_050.wav,0.041177,0.95,good
XC377880_chunk_051.wav,0.041186,0.8368,good
XC377880_chunk_052.wav,0.030555,0.7969,good
XC377880_chunk_053.wav,0.029846,0.4215,good
XC377880_chunk_054.wav,0.027462,0.6109,good
XC377880_chunk_055.wav,0.017494,0.6109,good
XC377880_chunk_056.wav,0.014273,0.3317,good
XC377880_chunk_057.wav,0.017386,0.2419,good
XC377880_chunk_058.wav,0.016742,0.2353,good
XC377880_chunk_059.wav,0.01373,0.2884,good
XC377880_chunk_060.wav,0.014765,0.2884,good
XC377880_chunk_061.wav,0.014641,0.2406,good
XC377880_chunk_062.wav,0.013872,0.2841,good
XC377880_chunk_063.wav,0.019099,0.2841,good
XC377880_chunk_064.wav,0.037101,0.4068,good
XC377880_chunk_065.wav,0.034012,0.4068,good
XC377880_chunk_066.wav,0.022857,0.3465,good
XC377880_chunk_067.wav,0.032186,0.2991,good
XC377880_chunk_068.wav,0.036223,0.3029,good
XC377880_chunk_069.wav,0.032662,0.5754,good
XC378268_chunk_001.wav,0.13138,0.95,good
XC378268_chunk_002.wav,0.073873,0.4974,good
XC378412_chunk_001.wav,0.023076,0.3593,good
XC378412_chunk_002.wav,0.029372,0.3593,good
XC378412_chunk_003.wav,0.032797,0.4036,good
XC378412_chunk_004.wav,0.032184,0.4036,good
XC378412_chunk_005.wav,0.018959,0.3111,good
XC378412_chunk_006.wav,0.00889,0.0852,good
XC378412_chunk_007.wav,0.012532,0.1815,good
XC378412_chunk_008.wav,0.014684,0.1815,good
XC378412_chunk_009.wav,0.013,0.1468,good
XC378412_chunk_010.wav,0.01773,0.2217,good
XC378412_chunk_011.wav,0.025052,0.3197,good
XC378412_chunk_012.wav,0.045831,0.5393,good
XC378412_chunk_013.wav,0.05421,0.5393,good
XC378412_chunk_014.wav,0.04627,0.4754,good
XC378412_chunk_015.wav,0.041556,0.3647,good
XC378412_chunk_016.wav,0.032683,0.2955,good
XC378412_chunk_017.wav,0.022442,0.2311,good
XC378412_chunk_018.wav,0.023595,0.2274,good
XC378412_chunk_019.wav,0.021883,0.2274,good
XC378412_chunk_020.wav,0.01976,0.2115,good
XC378412_chunk_021.wav,0.017808,0.2115,good
XC378412_chunk_022.wav,0.017157,0.1905,good
XC378412_chunk_023.wav,0.06151,0.95,good
XC378412_chunk_024.wav,0.063555,0.95,good
XC378412_chunk_025.wav,0.022063,0.4332,good
XC378412_chunk_026.wav,0.005992,0.0808,good
XC378427_chunk_001.wav,0.118984,0.95,good
XC378427_chunk_002.wav,0.109614,0.7753,good
XC378427_chunk_003.wav,0.069974,0.7356,good
XC378427_chunk_004.wav,0.017099,0.3091,good
XC378429_chunk_001.wav,0.070103,0.7262,good
XC378429_chunk_002.wav,0.070438,0.7262,good
XC378429_chunk_003.wav,0.072957,0.7195,good
XC378429_chunk_004.wav,0.086776,0.84,good
XC378429_chunk_005.wav,0.093779,0.95,good
XC378429_chunk_006.wav,0.088282,0.95,good
XC378429_chunk_007.wav,0.08506,0.937,good
XC378429_chunk_008.wav,0.079268,0.937,good
XC378429_chunk_009.wav,0.057814,0.5916,good
XC378429_chunk_010.wav,0.053357,0.4875,good
XC378429_chunk_011.wav,0.048644,0.4875,good
XC378429_chunk_012.wav,0.061289,0.5856,good
XC378429_chunk_013.wav,0.076568,0.7622,good
XC378429_chunk_014.wav,0.063582,0.7622,good
XC378429_chunk_015.wav,0.06512,0.7988,good
XC378429_chunk_016.wav,0.075472,0.7988,good
XC378429_chunk_017.wav,0.066062,0.6719,good
XC378429_chunk_018.wav,0.067723,0.7064,good
XC378429_chunk_019.wav,0.071232,0.7064,good
XC378429_chunk_020.wav,0.063883,0.6137,good
XC378429_chunk_021.wav,0.069738,0.6201,good
XC378429_chunk_022.wav,0.066639,0.6201,good
XC378429_chunk_023.wav,0.076828,0.7148,good
XC378429_chunk_024.wav,0.076147,0.7148,good
XC378429_chunk_025.wav,0.059906,0.632,good
XC378600_chunk_001.wav,0.027428,0.5832,good
XC378600_chunk_002.wav,0.015402,0.1908,good
XC378600_chunk_003.wav,0.018878,0.5076,good
XC378600_chunk_004.wav,0.018526,0.5076,good
XC378600_chunk_005.wav,0.01366,0.1196,good
XC378600_chunk_006.wav,0.026635,0.95,good
XC378600_chunk_007.wav,0.026483,0.95,good
XC378600_chunk_008.wav,0.012421,0.1193,good
XC378600_chunk_009.wav,0.017034,0.4581,good
XC378600_chunk_010.wav,0.016846,0.4581,good
XC378600_chunk_011.wav,0.027862,0.4895,good
XC378600_chunk_012.wav,0.028127,0.4895,good
XC378600_chunk_013.wav,0.013215,0.1104,good
XC378600_chunk_014.wav,0.016617,0.4303,good
XC378600_chunk_015.wav,0.016073,0.4303,good
XC378600_chunk_016.wav,0.017156,0.5574,good
XC378600_chunk_017.wav,0.017587,0.5574,good
XC378600_chunk_018.wav,0.013392,0.1009,good
XC378600_chunk_019.wav,0.013463,0.1138,good
XC378600_chunk_020.wav,0.01656,0.4442,good
XC378600_chunk_021.wav,0.016982,0.4442,good
XC378600_chunk_022.wav,0.013406,0.0913,good
XC378600_chunk_023.wav,0.012717,0.1107,good
XC378600_chunk_024.wav,0.016104,0.3809,good
XC378600_chunk_025.wav,0.016101,0.3809,good
XC378600_chunk_026.wav,0.013755,0.2883,good
XC378600_chunk_027.wav,0.01709,0.4347,good
XC378600_chunk_028.wav,0.016411,0.4347,good
XC378600_chunk_029.wav,0.018204,0.422,good
XC378600_chunk_030.wav,0.018459,0.422,good
XC378600_chunk_031.wav,0.016508,0.4704,good
XC378600_chunk_032.wav,0.016025,0.4704,good
XC378600_chunk_033.wav,0.017441,0.5331,good
XC378600_chunk_034.wav,0.017017,0.5331,good
XC378600_chunk_035.wav,0.012347,0.1731,good
XC378600_chunk_036.wav,0.015626,0.411,good
XC378600_chunk_037.wav,0.014835,0.411,good
XC378600_chunk_038.wav,0.011915,0.1,good
XC378600_chunk_039.wav,0.016675,0.4887,good
XC378600_chunk_040.wav,0.026394,0.4887,good
XC378600_chunk_041.wav,0.028388,0.4355,good
XC378600_chunk_042.wav,0.01977,0.2927,good
XC378600_chunk_043.wav,0.010406,0.1809,good
XC378602_chunk_001.wav,0.096287,0.95,good
XC378602_chunk_002.wav,0.053923,0.5479,good
XC378602_chunk_003.wav,0.048726,0.3306,good
XC378602_chunk_004.wav,0.056356,0.6387,good
XC378602_chunk_005.wav,0.062068,0.6387,good
XC378602_chunk_006.wav,0.063339,0.4566,good
XC378602_chunk_007.wav,0.065638,0.4502,good
XC378602_chunk_008.wav,0.0666,0.4574,good
XC378602_chunk_009.wav,0.062941,0.4574,good
XC378602_chunk_010.wav,0.070593,0.4874,good
XC378602_chunk_011.wav,0.070823,0.4874,good
XC378602_chunk_012.wav,0.060187,0.5591,good
XC378602_chunk_013.wav,0.063627,0.5591,good
XC378602_chunk_014.wav,0.058943,0.4189,good
XC378602_chunk_015.wav,0.058203,0.481,good
XC378602_chunk_016.wav,0.056896,0.481,good
XC378602_chunk_017.wav,0.044574,0.2953,good
XC378602_chunk_018.wav,0.036551,0.2017,good
XC378602_chunk_019.wav,0.034454,0.248,good
XC378602_chunk_020.wav,0.030937,0.248,good
XC378602_chunk_021.wav,0.031907,0.326,good
XC378602_chunk_022.wav,0.048818,0.3719,good
XC378602_chunk_023.wav,0.046923,0.3719,good
XC378602_chunk_024.wav,0.030393,0.2913,good
XC378602_chunk_025.wav,0.029159,0.2314,good
XC378602_chunk_026.wav,0.045373,0.4171,good
XC378602_chunk_027.wav,0.052057,0.4171,good
XC378602_chunk_028.wav,0.04152,0.2885,good
XC378602_chunk_029.wav,0.041718,0.2461,good
XC378602_chunk_030.wav,0.032441,0.2461,good
XC378603_chunk_001.wav,0.048086,0.95,good
XC378603_chunk_002.wav,0.033862,0.4067,good
XC378604_chunk_001.wav,0.104867,0.8851,good
XC378604_chunk_002.wav,0.078656,0.5873,good
XC378604_chunk_003.wav,0.074031,0.7958,good
XC378604_chunk_004.wav,0.095899,0.95,good
XC378605_chunk_001.wav,0.038525,0.7792,good
XC378605_chunk_002.wav,0.038523,0.95,good
XC378605_chunk_003.wav,0.034629,0.95,good
XC378685_chunk_001.wav,0.063481,0.6931,good
XC378685_chunk_002.wav,0.05763,0.664,good
XC378685_chunk_003.wav,0.072366,0.95,good
XC378685_chunk_004.wav,0.066033,0.95,good
XC378685_chunk_005.wav,0.041927,0.5259,good
XC378685_chunk_006.wav,0.032367,0.5259,good
XC378710_chunk_001.wav,0.109257,0.9261,good
XC378710_chunk_002.wav,0.08241,0.9261,good
XC378710_chunk_003.wav,0.056705,0.6371,good
XC378710_chunk_004.wav,0.07081,0.8305,good
XC378710_chunk_005.wav,0.083753,0.95,good
XC378710_chunk_006.wav,0.077352,0.95,good
XC378710_chunk_007.wav,0.043381,0.576,good
XC378969_chunk_001.wav,0.076484,0.95,good
XC378969_chunk_002.wav,0.048156,0.5937,good
XC378969_chunk_003.wav,0.036868,0.2667,good
XC378969_chunk_004.wav,0.033635,0.2694,good
XC378969_chunk_005.wav,0.025046,0.2694,good
XC378982_chunk_001.wav,0.021481,0.5159,good
XC378982_chunk_002.wav,0.023888,0.7549,good
XC378982_chunk_003.wav,0.025206,0.7549,good
XC378982_chunk_004.wav,0.020118,0.341,good
XC378982_chunk_005.wav,0.018944,0.3389,good
XC378982_chunk_006.wav,0.01858,0.3389,good
XC378982_chunk_007.wav,0.018388,0.3969,good
XC378982_chunk_008.wav,0.055739,0.95,good
XC378982_chunk_009.wav,0.056104,0.95,good
XC378982_chunk_010.wav,0.021708,0.6993,good
XC378982_chunk_011.wav,0.023838,0.4535,good
XC378982_chunk_012.wav,0.02501,0.5114,good
XC378982_chunk_013.wav,0.019374,0.5114,good
XC379013_chunk_001.wav,0.084543,0.95,good
XC379016_chunk_001.wav,0.080851,0.95,good
XC379016_chunk_002.wav,0.078534,0.95,good
XC379016_chunk_003.wav,0.076624,0.9211,good
XC379035_chunk_001.wav,0.026355,0.335,good
XC379035_chunk_002.wav,0.025077,0.3749,good
XC379035_chunk_003.wav,0.023645,0.3749,good
XC379035_chunk_004.wav,0.020957,0.21,good
XC379035_chunk_005.wav,0.021412,0.2162,good
XC379035_chunk_006.wav,0.023368,0.3849,good
XC379035_chunk_007.wav,0.023513,0.3849,good
XC379035_chunk_008.wav,0.023878,0.95,good
XC379270_chunk_001.wav,0.017542,0.1556,good
XC379270_chunk_002.wav,0.033635,0.4916,good
XC379270_chunk_003.wav,0.031742,0.4916,good
XC379270_chunk_004.wav,0.017861,0.2147,good
XC379270_chunk_005.wav,0.023047,0.2147,good
XC379270_chunk_006.wav,0.02054,0.1842,good
XC379270_chunk_007.wav,0.041785,0.5576,good
XC379270_chunk_008.wav,0.041345,0.5576,good
XC379270_chunk_009.wav,0.013806,0.1238,good
XC379270_chunk_010.wav,0.018427,0.2108,good
XC379270_chunk_011.wav,0.019182,0.2108,good
XC379270_chunk_012.wav,0.015883,0.0882,good
XC379270_chunk_013.wav,0.044782,0.95,good
XC379270_chunk_014.wav,0.043217,0.95,good
XC379332_chunk_001.wav,0.008506,0.0907,good
XC379332_chunk_002.wav,0.008456,0.1005,good
XC379332_chunk_003.wav,0.011004,0.1551,good
XC379332_chunk_004.wav,0.010879,0.1551,good
XC379332_chunk_005.wav,0.008015,0.0803,good
XC379332_chunk_006.wav,0.008315,0.0667,good
XC379332_chunk_007.wav,0.026333,0.3484,good
XC379332_chunk_008.wav,0.040465,0.4811,good
XC379332_chunk_009.wav,0.085302,0.95,good
XC379332_chunk_010.wav,0.079513,0.95,good
XC379573_chunk_001.wav,0.071249,0.7367,good
XC379573_chunk_002.wav,0.085424,0.8531,good
XC379573_chunk_003.wav,0.105051,0.9322,good
XC379573_chunk_004.wav,0.124449,0.95,good
XC379573_chunk_005.wav,0.092659,0.95,good
XC379573_chunk_006.wav,0.057505,0.8197,good
XC379573_chunk_007.wav,0.066923,0.8197,good
XC379573_chunk_008.wav,0.060373,0.6956,good
XC379573_chunk_009.wav,0.065024,0.7272,good
XC379573_chunk_010.wav,0.068538,0.7272,good
XC379573_chunk_011.wav,0.071393,0.911,good
XC379573_chunk_012.wav,0.057845,0.911,good
XC379573_chunk_013.wav,0.054085,0.8744,good
XC379573_chunk_014.wav,0.058258,0.8744,good
XC379573_chunk_015.wav,0.045677,0.6352,good
XC379573_chunk_016.wav,0.049816,0.6352,good
XC379573_chunk_017.wav,0.045497,0.6343,good
XC379573_chunk_018.wav,0.040074,0.4456,good
XC379573_chunk_019.wav,0.043746,0.5123,good
XC379573_chunk_020.wav,0.048505,0.5516,good
XC379573_chunk_021.wav,0.050255,0.5516,good
XC379573_chunk_022.wav,0.047637,0.5064,good
XC379573_chunk_023.wav,0.054342,0.4824,good
XC379573_chunk_024.wav,0.056269,0.6566,good
XC379573_chunk_025.wav,0.055291,0.6566,good
XC379573_chunk_026.wav,0.053389,0.6393,good
XC379573_chunk_027.wav,0.042341,0.53,good
XC379573_chunk_028.wav,0.02838,0.2583,good
XC379573_chunk_029.wav,0.029093,0.2673,good
XC379573_chunk_030.wav,0.0309,0.2856,good
XC379573_chunk_031.wav,0.03275,0.2931,good
XC379573_chunk_032.wav,0.0362,0.3345,good
XC379573_chunk_033.wav,0.034914,0.3345,good
XC379573_chunk_034.wav,0.031199,0.3,good
XC379573_chunk_035.wav,0.029405,0.2275,good
XC379573_chunk_036.wav,0.032924,0.2981,good
XC379573_chunk_037.wav,0.035353,0.2981,good
XC379573_chunk_038.wav,0.032187,0.2841,good
XC379573_chunk_039.wav,0.028603,0.2275,good
XC379573_chunk_040.wav,0.029002,0.2578,good
XC379573_chunk_041.wav,0.028929,0.2578,good
XC379573_chunk_042.wav,0.029145,0.2249,good
XC379573_chunk_043.wav,0.032814,0.3745,good
XC379573_chunk_044.wav,0.030596,0.3745,good
XC379573_chunk_045.wav,0.02199,0.2438,good
XC379573_chunk_046.wav,0.019942,0.2952,good
XC379573_chunk_047.wav,0.04326,0.5422,good
XC379573_chunk_048.wav,0.057826,0.5422,good
XC379573_chunk_049.wav,0.058593,0.6418,good
XC379573_chunk_050.wav,0.060863,0.6731,good
XC379573_chunk_051.wav,0.059044,0.6731,good
XC379573_chunk_052.wav,0.055127,0.479,good
XC379573_chunk_053.wav,0.0566,0.7132,good
XC379573_chunk_054.wav,0.0578,0.7132,good
XC379573_chunk_055.wav,0.055242,0.6189,good
XC379573_chunk_056.wav,0.059388,0.7371,good
XC379573_chunk_057.wav,0.068757,0.7371,good
XC379573_chunk_058.wav,0.066595,0.7445,good
XC379573_chunk_059.wav,0.055894,0.7445,good
XC379573_chunk_060.wav,0.054226,0.5391,good
XC379573_chunk_061.wav,0.057468,0.598,good
XC379573_chunk_062.wav,0.046828,0.598,good
XC379573_chunk_063.wav,0.049578,0.6151,good
XC379573_chunk_064.wav,0.05609,0.6151,good
XC379573_chunk_065.wav,0.048013,0.5103,good
XC379573_chunk_066.wav,0.055006,0.5878,good
XC379573_chunk_067.wav,0.062412,0.7643,good
XC379573_chunk_068.wav,0.046499,0.7643,good
XC379573_chunk_069.wav,0.022643,0.1669,good
XC379573_chunk_070.wav,0.023504,0.2055,good
XC379573_chunk_071.wav,0.024393,0.2055,good
XC379573_chunk_072.wav,0.023804,0.163,good
XC379573_chunk_073.wav,0.024009,0.1595,good
XC379573_chunk_074.wav,0.024373,0.1678,good
XC379713_chunk_001.wav,0.03491,0.4433,good
XC379713_chunk_002.wav,0.040476,0.5446,good
XC379713_chunk_003.wav,0.039933,0.5446,good
XC379713_chunk_004.wav,0.038787,0.4722,good
XC379713_chunk_005.wav,0.039623,0.4114,good
XC379713_chunk_006.wav,0.037618,0.4114,good
XC379713_chunk_007.wav,0.053111,0.9019,good
XC379713_chunk_008.wav,0.063126,0.95,good
XC379713_chunk_009.wav,0.052884,0.95,good
XC379713_chunk_010.wav,0.050876,0.7285,good
XC379713_chunk_011.wav,0.043773,0.7285,good
XC379713_chunk_012.wav,0.020111,0.1753,good
XC380000_chunk_001.wav,0.025284,0.1631,good
XC380000_chunk_002.wav,0.034969,0.95,good
XC380000_chunk_003.wav,0.038606,0.95,good
XC380000_chunk_004.wav,0.03132,0.4594,good
XC380000_chunk_005.wav,0.019958,0.2547,good
XC380014_chunk_001.wav,0.058203,0.95,good
XC380014_chunk_002.wav,0.036458,0.95,good
XC380014_chunk_003.wav,0.035835,0.3533,good
XC380014_chunk_004.wav,0.034264,0.3533,good
XC380014_chunk_005.wav,0.026015,0.2517,good
XC380014_chunk_006.wav,0.040808,0.4529,good
XC380014_chunk_007.wav,0.036268,0.4529,good
XC380014_chunk_008.wav,0.018364,0.1392,good
XC380014_chunk_009.wav,0.026163,0.2368,good
XC380014_chunk_010.wav,0.027386,0.2368,good
XC380014_chunk_011.wav,0.014403,0.219,good
XC380017_chunk_001.wav,0.092717,0.95,good
XC380033_chunk_001.wav,0.120928,0.5823,good
XC380033_chunk_002.wav,0.124066,0.5823,good
XC380033_chunk_003.wav,0.136935,0.6453,good
XC380033_chunk_004.wav,0.145151,0.6453,good
XC380033_chunk_005.wav,0.145299,0.7497,good
XC380033_chunk_006.wav,0.132426,0.7497,good
XC380033_chunk_007.wav,0.103091,0.5541,good
XC380033_chunk_008.wav,0.106884,0.4299,good
XC380033_chunk_009.wav,0.123864,0.6537,good
XC380033_chunk_010.wav,0.127567,0.6537,good
XC380033_chunk_011.wav,0.109555,0.58,good
XC380033_chunk_012.wav,0.104017,0.946,good
XC380033_chunk_013.wav,0.147331,0.95,good
XC380033_chunk_014.wav,0.139465,0.95,good
XC380033_chunk_015.wav,0.095915,0.3799,good
XC380033_chunk_016.wav,0.09619,0.6766,good
XC380033_chunk_017.wav,0.092085,0.6766,good
XC380033_chunk_018.wav,0.086241,0.4055,good
XC380033_chunk_019.wav,0.073108,0.5015,good
XC380121_chunk_001.wav,0.112962,0.6935,good
XC380121_chunk_002.wav,0.09747,0.6935,good
XC380121_chunk_003.wav,0.06073,0.6021,good
XC380121_chunk_004.wav,0.079958,0.7766,good
XC380121_chunk_005.wav,0.084811,0.7766,good
XC380121_chunk_006.wav,0.085587,0.7269,good
XC380121_chunk_007.wav,0.105438,0.8348,good
XC380121_chunk_008.wav,0.098189,0.8348,good
XC380121_chunk_009.wav,0.074653,0.6274,good
XC380121_chunk_010.wav,0.085453,0.6916,good
XC380121_chunk_011.wav,0.092653,0.792,good
XC380121_chunk_012.wav,0.084345,0.792,good
XC380121_chunk_013.wav,0.088939,0.6191,good
XC380121_chunk_014.wav,0.107234,0.95,good
XC380121_chunk_015.wav,0.097644,0.95,good
XC380121_chunk_016.wav,0.082843,0.9408,good
XC380121_chunk_017.wav,0.085763,0.9408,good
XC380122_chunk_001.wav,0.106417,0.827,good
XC380122_chunk_002.wav,0.089497,0.827,good
XC380122_chunk_003.wav,0.103424,0.95,good
XC380122_chunk_004.wav,0.126216,0.95,good
XC380122_chunk_005.wav,0.110822,0.9312,good
XC380122_chunk_006.wav,0.077488,0.616,good
XC380122_chunk_007.wav,0.06153,0.6106,good
XC380122_chunk_008.wav,0.059697,0.5814,good
XC380122_chunk_009.wav,0.084514,0.6786,good
XC380122_chunk_010.wav,0.080484,0.6786,good
XC380122_chunk_011.wav,0.070485,0.6808,good
XC380122_chunk_012.wav,0.05632,0.6808,good
XC380123_chunk_001.wav,0.043975,0.5036,good
XC380123_chunk_002.wav,0.06058,0.644,good
XC380123_chunk_003.wav,0.056293,0.644,good
XC380123_chunk_004.wav,0.046331,0.453,good
XC380123_chunk_005.wav,0.058185,0.4993,good
XC380123_chunk_006.wav,0.06599,0.5935,good
